************************************************************
             mc_replic: 1000
             prune_tol: [1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
         Harvey_factor: 10
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [0×0 parallel.Pool]
    physical_cores_nbr: 8
         computer_arch: 'maci64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 250
              filename: 'results_computing_time_DGP2_T250_R1000_maci64'
               logfile: 'results/results_computing_time_DGP2_T250_R1000_maci64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884372  -5.071538781670141   2.339524325024785   4.598162859417312
  -5.071538781670020   5.954231316364726  -0.571119358456823  -1.160646197129748
   2.339524325024785  -0.571119358456831   0.898979711057304   0.497112373889856
   4.598162859417302  -1.160646197129763   0.497112373889855   2.085990141138548

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553556  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106078   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>    <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
    -1.7976     -6.4032     4.3779     0.48207     1.9109     1.6192        0.057892       0.076317        0.25606
    -1.6575     -5.7599     4.3383     0.41314     1.5329     1.5573        -0.19427       -0.10976       0.051596
    -1.7521     -6.1235     4.3348     0.43304      1.759     1.4741        -0.47683       -0.41681       0.084099
    -1.5911      -5.316     4.1561     0.45117      1.731     1.5546       -0.022462       0.047772       0.081399
     -1.898     -6.6006     4.3179      0.4792     1.8671     1.5198         0.15467         0.1237        0.27141
     -1.603     -5.4239     4.1861     0.48882     1.7835     1.5992         0.19333        0.19341       -0.13041
    -1.8953     -6.7505     4.4684     0.46237     1.6186     1.4979        -0.14382       0.083278        0.20542
    -1.6108     -5.2456     4.0212     0.53066     2.0502     1.6833        0.017931        0.22275        0.28446
    -1.6455     -5.7195     4.3293     0.51604     2.1068      1.591        -0.56062       -0.56661        0.42335
    -1.8098      -6.404     4.4075      0.4419     1.7229     1.6236        -0.10144      -0.017469        0.11618
    -1.7785     -6.1111     4.2589     0.53331      2.022     1.6613        -0.13664       -0.13728        0.08501
    -1.9217     -6.8316     4.3995     0.46049     1.7999     1.6099        -0.23419       -0.20894        0.20833
    -1.7025     -5.8254     4.2052     0.47501     1.8157     1.5632       -0.039927        0.20297       -0.16238
    -1.7599     -6.0766      4.212     0.54005      2.061     1.5383         0.28956        0.36209       -0.27232
    -1.7835     -6.1804     4.2418     0.42415     1.6058     1.5762        -0.20025      -0.076076       0.021121
    -1.7904     -6.3137     4.3668     0.50748     2.0017     1.5959        -0.43857       -0.22449        0.23973
    -1.5834     -5.4047     4.1555     0.57046     2.1878     1.7071        -0.27324       -0.25884       0.025843
    -1.8031     -6.3577     4.3405     0.57327     2.2512      1.667      -0.0091483       0.096852        0.22459
    -1.6162     -5.5113      4.227      0.5278     2.0502     1.6627        -0.02897        0.13374      -0.024531
    -1.8755     -6.6898     4.4038     0.48139      1.938     1.6006        -0.14732       -0.12777        0.11857
    -1.8544     -6.6104     4.3784     0.48502     1.9118     1.5867          0.3599        0.67846        0.03103
    -1.7757     -6.1267     4.2627     0.42105     1.5556      1.476         0.23699        0.16628       -0.04903
    -1.8054     -6.3174     4.4206     0.49844     1.9251     1.6406        -0.11199      -0.044426        0.17171

************************************************************
Time to compute the log-likelihood once (in ms)
             <strong>Gaussian</strong>       <strong>CSN(1e-06)</strong>       <strong>CSN(1e-04)</strong>      <strong>CSN(1e-02)</strong> 
            <strong>___________</strong>    <strong>_____________</strong>    <strong>____________</strong>    <strong>____________</strong>

    <strong>Mean</strong>    3.064651462    333.272378376    96.953092425    49.953429329
    <strong>Low </strong>        2.32725      310.2766875       81.803604      41.3345205
    <strong>High</strong>      5.3020835       362.613896      116.346125      61.4054795

Total computing time : 0h01m02s


Latex Table Entries:

DGP2 & 250 & $\underset{[2.33;5.30]}{3.0647}$ & $\underset{[0.00;0.00]}{0.0000}$ & $\underset{[310.28;362.61]}{333.2724}$ & $\underset{[81.80;116.35]}{96.9531}$ & $\underset{[41.33;61.41]}{49.9534}$ \\
