************************************************************
             mc_replic: 2400
             prune_tol: [1.000000000000000e-06 1.000000000000000e-04 0.010000000000000]
           data_burnin: 100
              x_burnin: 20
         Harvey_factor: 10
              loss_fct: [1×1 struct]
           cdfmvna_fct: "logmvncdf_ME"
               poolobj: [1×1 parallel.ProcessPool]
    physical_cores_nbr: 8
         computer_arch: 'maca64'
         parameter_set: 'DGP2'
              seed_nbr: 1.936362161000000e+09
           sample_size: 80
              filename: 'results_state_estimation_DGP2_T80_R2400_maca64'
               logfile: 'results/results_state_estimation_DGP2_T80_R2400_maca64.log'

************************************************************
Parameter Matrix G:
   0.537300000000000   0.263400000000000   0.102900000000000  -0.164900000000000
   0.201700000000000   0.581200000000000   0.322700000000000  -0.088600000000000
   0.119600000000000  -0.074900000000000   0.837100000000000   0.153000000000000
  -0.025100000000000  -0.028100000000000   0.019700000000000   0.352400000000000

Parameter Matrix F:
  -0.239100000000000  -0.169000000000000   0.074700000000000  -0.667600000000000
  -1.033900000000000  -0.888200000000000   0.599700000000000  -1.225600000000000
  -0.258800000000000  -0.525800000000000   1.031000000000000  -1.740200000000000

Parameter Matrix R:
     1     0     0     0
     0     1     0     0
     0     0     1     0
     0     0     0     1

Parameter Matrix mu_eps:
  -0.656900000000000
  -1.020100000000000
   0.744200000000000

Parameter Matrix Sigma_eps:
   1.0e-06 *

   0.577600000000000  -0.228000000000000  -0.091200000000000
  -0.228000000000000   0.525600000000000   0.425400000000000
  -0.091200000000000   0.425400000000000   0.430100000000000

Parameter Matrix mu_eta:
   0.785400000000000
  -1.487000000000000
  -0.070400000000000
  -0.676100000000000

Parameter Matrix Sigma_eta:
   0.005625000000000  -0.002625000000000  -0.046950000000000  -0.024225000000000
  -0.002625000000000   0.036946000000000   0.055552000000000   0.038710000000000
  -0.046950000000000   0.055552000000000   1.542924000000000  -0.305224000000000
  -0.024225000000000   0.038710000000000  -0.305224000000000   0.408611000000000

Parameter Matrix nu_eta:
     0
     0
     0
     0

Parameter Matrix Gamma_eta:
  41.833760994884727  -5.071538781670152   2.339524325024803   4.598162859417349
  -5.071538781670332   5.954231316364762  -0.571119358456840  -1.160646197129784
   2.339524325024809  -0.571119358456831   0.898979711057306   0.497112373889859
   4.598162859417370  -1.160646197129768   0.497112373889859   2.085990141138555

Parameter Matrix Delta_eta:
   0.207900000000000                   0                   0                   0
                   0   0.207900000000000                   0                   0
                   0                   0   0.207900000000000                   0
                   0                   0                   0   0.207900000000000

Parameter Matrix lambda_eta:
   0.890000000000000

Parameter Matrix sqrt_Sigma_eta:
   0.030782620863831   0.012104994553557  -0.044483856233044  -0.050518173900587
   0.012104994553556   0.176002677106077   0.047125296327186   0.060014441632220
  -0.044483856233043   0.047125296327186   1.228942982959905  -0.168592816022288
  -0.050518173900587   0.060014441632220  -0.168592816022288   0.611582899766662

************************************************************
************************************************************
          SUMMARY STATISTICS
    <strong>mean(y1)</strong>    <strong>sd(y1)</strong>     <strong>skew(y1)</strong>    <strong>mean(y2)</strong>    <strong>sd(y2)</strong>     <strong>skew(y2)</strong>     <strong>mean(y3)</strong>        <strong>sd(y3)</strong>        <strong>skew(y3)</strong>  
    -1.7717     -6.3454     4.5328     0.48329      1.9176     1.5622       -0.019771        0.06727       0.044269
    -1.9366     -6.8771     4.3578      0.4113      1.3786     1.4104        -0.46229        0.54031        0.46992
    -1.8427     -6.6017     4.5008     0.45094      1.7293     1.6382        0.015133       0.036157       0.052959
    -1.8735     -6.5449      4.377     0.66474      2.5686     1.4919       -0.051831      0.0092787       -0.49079
    -1.5125     -4.9846     4.1295     0.52062      1.9676     1.6549        -0.46553       -0.25243        0.12928
    -1.7886     -6.1145      4.427     0.42475      1.5611     1.5864       -0.094303       0.027839        0.15295
    -1.7903     -6.3085     4.5581     0.49004      1.9757      1.396        -0.24621       -0.27004       -0.29922
     -2.012     -7.4081     4.7845     0.49427       1.862     1.5553        -0.17209        0.05724         0.3365
    -1.7206     -6.0044     4.2863     0.45822      1.5302     1.4433        -0.15197      -0.034398        0.13029
    -1.4736     -4.8384     4.2092     0.55443      2.1413     1.5389        -0.30159       -0.25614        0.30622
    -1.5082     -5.0126      3.948     0.46616        1.68     1.4701        -0.20673        0.15409       -0.37908
    -1.5293     -5.1599     4.2444     0.52269      1.9254     1.3848        -0.42091       -0.58085       0.073635
    -2.1425      -7.988     4.5788     0.51161        1.95     1.8611        -0.18066      0.0053564      -0.056524
    -1.6278     -5.2582     3.9963     0.45027      1.4893     1.2436        -0.52893       -0.79603       0.017885
    -2.1214     -7.7608     4.4289     0.52237      2.1166     1.7087        -0.25223       -0.27838         0.1112
    -1.6854     -5.8776     4.2722     0.54443      2.1167     1.6383         0.02812       -0.29449        0.48077
    -1.8809     -6.7322     4.6856     0.67619      2.7207     1.9885         0.31774        0.21184        0.27077
    -1.7727     -6.2764     4.3648     0.45033      1.7595     1.6739        -0.47354       -0.43405       -0.31869
    -1.6864     -5.7703     4.2145       0.529      2.1313     1.8023        0.038155       -0.10028       0.032352
    -1.4747     -4.9097     3.9082     0.54212      2.2981     1.5299         0.45455        0.67056       -0.17247
    -1.7045     -5.9556     4.3551     0.48078      1.8493     1.8105         0.19729        0.60526          0.183
    -1.6888     -5.5981     4.0012     0.48388      1.8428        1.7        -0.34204        0.12724       -0.68115
    -1.6856     -5.8422     4.1254     0.61402      2.4498        1.7        -0.24897        -0.1909      -0.022019
     -1.553     -5.2844     4.3787     0.46346      1.8378     1.3878        -0.36546       -0.33938      -0.064018
    -1.6484     -5.6489     3.9856        0.47      1.7212     1.5868        -0.35911       -0.27016       0.037496
    -1.7647     -6.2373     4.6053      0.3996      1.4315     1.5748       -0.050856      -0.029835        0.27703
    -1.5973     -5.4582     4.2462     0.43899      1.5111     1.3452        0.015506        0.21436        0.27835
    -2.2242     -8.5886     4.8331     0.54828       2.295     1.7571         0.35514        0.21898        0.28151
     -2.014        -7.4     4.4583     0.37498      1.3237     1.5673         0.19889        0.52492        0.50398
    -1.6044     -5.3882     3.9405     0.49994      1.7966     1.5593        -0.10048        0.11726        0.25769
    -1.7941     -6.3991        4.2     0.47733      1.8012     1.3854        -0.19014       0.017128       -0.36116
    -1.3191     -4.1916     3.8345      0.5629      1.9527     1.6679         -0.4044       -0.21603      -0.037104
    -1.7206     -5.7973     3.9564      0.5876      2.2522     1.8258        -0.70458       -0.34891        0.88562
    -1.7936     -6.4101      4.274     0.54459      2.2795     1.7765        -0.10934        0.38938       -0.22721
    -1.6003      -5.562     4.4691      0.5309       2.126     1.6408        -0.10761       -0.30307       0.005367
    -2.1068     -7.8775     5.0395     0.60429      2.8428     1.4558         0.82766        0.83029        0.12147
    -1.6298     -5.5599     4.4051     0.49444      1.5767     1.5061        -0.81507        -0.7787       -0.30021
    -1.8686     -6.4868     4.5596     0.45798      1.8304     1.3668       -0.029391       -0.13333        0.83957
    -1.7207     -5.7342     4.1597     0.35863      1.3552     1.5396        0.020015      -0.083185        0.18006
    -1.7208     -5.9941     4.0048     0.52425      2.1207     1.6733        -0.80812       -0.89775       -0.04304
    -1.5879     -5.2868     4.1316     0.48347      1.8762     1.3604        -0.27675       -0.11053       -0.17989
    -1.6609      -5.774     4.3862     0.51744      1.8615     1.6197         0.14696        0.16856        0.36886
    -1.5634     -5.2203     4.0073     0.46958      1.8399     1.5187         0.30004        0.27911       -0.10559
     -1.885     -6.9017     4.6249     0.39895      1.5731     1.4908        -0.42977       -0.21088       -0.21949
    -1.5431     -5.1231     4.0358     0.46649      1.7845     1.6049        -0.10962      -0.018262        -0.3081
    -1.4484     -4.9068     4.4362     0.55012      1.9905      1.805         0.51703        0.68928         1.0181
    -1.4841     -5.0464     4.1038     0.47463      1.8926     1.4781         0.25412        0.40758        0.16495
    -1.5767     -5.3092     4.1481     0.46967      1.7982     1.5505        -0.15546        0.14675       -0.14465
    -1.7631     -6.3029     4.5434     0.52797      1.8516     1.3967        0.069577        0.68645       -0.03913
    -1.9387     -7.0958     4.3711     0.48263      1.7952     1.5022         -0.3544      -0.054487       -0.44605
    -1.3347     -3.9751     3.8763     0.59029      2.2703     1.9752        -0.10324        0.17022     -0.0040422
     -2.003     -7.3841     4.6772     0.56212      2.2113     1.7609        -0.36064        -0.3256        0.26726
    -1.4854     -4.7985     4.0148     0.54924      1.9699     1.5899         -0.3333       -0.25642         0.1783
    -1.4751     -4.7892     4.2626     0.44257       1.618     1.5129         0.29252        0.61071        0.25098
    -1.3762     -4.5069     4.2322     0.50037      1.9132     1.5921        -0.31465      -0.078149       -0.19585
    -2.0175     -7.1896     4.4472     0.42043       1.385     1.4599        -0.19369       -0.33175        0.10638
    -1.7332     -5.9554     4.2512     0.53157      1.7782     1.9196       -0.074004       -0.04644        0.03002
    -1.8633     -6.7989     4.6528     0.43792      1.7257     1.4779          0.1292      -0.042779       0.096946
    -1.5104       -5.15     4.4139      0.4084      1.5865     1.5554         0.38406        0.46399       -0.10322
     -1.986     -7.1324     4.7452     0.46094      1.5698     1.6967         0.22539        0.37423       0.088136
    -1.8547     -6.2795     4.0887     0.56432      2.1532     1.8251        -0.11498        0.24771        0.19952
    -1.6242     -5.8099     4.5032     0.47357      2.0458     1.4729         -0.8573       -0.69459        0.36941
    -1.6979     -5.7825     4.2456     0.47274       1.859     1.5353         0.51694        0.62108        0.20414
    -1.8735     -6.5899     4.6484     0.72895      2.9392     1.9371         0.42456       0.095764      -0.067035
    -1.8965     -6.7644     4.3164     0.45548      1.6655     1.6491        -0.37786       -0.24233        0.23245
    -1.9404      -7.168     4.7834     0.53719      2.0719     1.6512        0.050968       0.039501       -0.21477
    -1.5308     -5.1695     4.2186     0.42275      1.8314     1.4412        0.053291       -0.27218       -0.19661
    -1.6297     -5.6188     4.4911     0.41108      1.5156     1.6516        -0.16413       0.063971       -0.10372
    -1.7841     -6.1349     4.2292     0.49887      1.6185     1.7528        -0.21352         -0.327      -0.062554
    -1.7239      -6.105     4.5878     0.50505      2.1388     1.7931        -0.59972       -0.47493       0.016494
    -1.3766     -4.4797     3.9803     0.41341       1.549     1.5551        0.016153       -0.10133        0.61122
    -1.9147     -6.9259     4.5801     0.45855      1.7434     1.5976       0.0086303       -0.12788        0.18088
    -1.7779     -6.2172     4.5916     0.41797      1.3846     1.4763        -0.79416       -0.21354        0.49042
    -1.6218     -5.4209     4.1235      0.6857       2.936     1.5798        -0.32736       -0.16665      -0.066985
    -1.7509     -6.0469     4.2035      0.3979      1.3939     1.5271        -0.18685       -0.10955       -0.14683
    -1.6566     -5.9132      4.306     0.54011      2.0963     1.8107        0.021353         0.1096       0.034347
    -1.4946     -5.0628     4.3422     0.49944      2.0687      1.341        -0.26193      -0.096656        0.17428
    -1.6082      -5.499     4.4741     0.47311      1.8685     1.6808        0.017633       -0.21764        0.12662
    -1.8098     -6.4316     4.3838     0.46371       1.696     1.4276       -0.013372       -0.47321       -0.57758
     -1.682     -5.9163     4.2539     0.49386      1.6894     1.7181        0.028063       0.034952        0.27713
    -1.5332      -5.305     4.0845     0.47506      1.8657     1.4387         0.35813        0.52339       0.083202
    -1.8214     -6.3545     4.3951     0.43426      1.6148     1.4904         0.03047        0.30122      -0.066057
    -1.4418     -4.9035     4.0495     0.45425      1.9129     1.4827        -0.30953       -0.38184       0.035276
    -1.5217     -5.1011      4.409     0.51295      1.7546     1.4535        -0.29333     -0.0011437        0.53139
    -1.5505       -5.29     4.5805     0.40183      1.4695     1.3641        -0.26338       -0.43792        0.14544
    -1.6479     -5.8594     4.4562     0.47381       1.743     1.5155        -0.82027       -0.91744        0.38319
    -1.6357     -5.4678     4.2253     0.43727      1.4971     1.6393       -0.084385        0.06385        0.24993
    -1.5629     -5.2741     4.2678     0.47426      1.6716     1.4871        -0.30678       0.051054        0.52668
    -1.6915     -5.8678     4.3689     0.38574      1.5431     1.4934        -0.13795         -0.425         0.2438
    -1.4686     -4.7211     3.8861     0.49009      1.7519     1.7549         0.19715        0.21631        0.42153
    -1.6767      -5.664     4.0335     0.46234      1.4415     1.5077        -0.16704       0.076817       -0.20216
     -1.773     -6.3185     4.3883     0.41956      1.7412     1.5712         0.34497        0.81515       -0.84831
    -1.8196     -6.2736      4.182     0.48714      1.7675     1.4806        -0.52146       -0.74703        0.24352
    -1.6137     -5.1344      4.076     0.41059      1.6318     1.6138        -0.10093       -0.19187        0.51722
    -1.6723     -5.8296     4.4221       0.367      1.5143     1.5755         0.09495       0.049038       0.099833
    -1.9548     -6.8116     4.5242     0.56994      2.2736     1.8799        -0.65821       -0.72705        0.88571
    -1.7687     -6.0214     4.2765     0.50582      1.7271     1.7748        -0.16382        0.10872       0.085842
    -1.6671     -5.5477     4.0527     0.55388      2.0818     1.6621        0.028018        0.16739      -0.049567
    -1.4806     -4.6249     3.7093      0.5701       2.373      1.578         0.58388        0.60311      -0.045202
    -1.6742      -5.618     4.0809     0.61805      2.3745     1.7849         0.15139        0.11895       0.063507
    -1.6975     -5.6813     4.2125     0.43398      1.6064     1.4257        -0.38277       -0.29104         0.4716
    -1.5806     -5.2995     4.1509     0.41374      1.4556     1.3738         0.24594        0.22713         0.2456
    -1.7526     -6.0811     4.1089      0.5557      2.0535     1.6639         0.11245        0.25989        0.17486
    -1.6424      -5.486     4.1287     0.41944      1.5768     1.6858          0.2537        0.36954         0.3112
    -1.8761     -6.8713     4.5233      0.5204      1.8868     1.6683        -0.49384        -0.4704       -0.36773
    -1.9819     -6.8749     4.3368     0.40315      1.5277     1.5438        -0.28979       -0.36505        0.20966
    -1.5815     -5.2311     4.1587     0.48378      1.6793     1.6103        -0.63332       -0.47629        0.61638
    -1.7734     -6.2623     4.5335     0.46423      1.5166     1.4743          -0.314       -0.13191       -0.21467
    -1.8681      -6.638     4.4332     0.52433      2.3097      1.595        -0.36173       -0.32753      -0.017069
    -1.4823     -5.0011     4.1444     0.59034       2.204     1.6966      -0.0021185        0.37781      -0.095268
    -1.7021     -5.5306     3.9806     0.53531      1.5346     1.7155        -0.10354        0.15647         0.1689
    -1.6343     -5.6448      4.181     0.42477      1.4266     1.3999         0.14807       0.079049       -0.29906
    -1.6911     -6.1063      4.641     0.47173      1.8843     1.5128           0.136        0.10913        0.28947
     -1.401     -4.5997      4.154     0.40083      1.3118     1.3228       -0.080228       -0.10616       -0.15978
    -1.6355     -5.6458     4.5298     0.45276      1.6555     1.5768        -0.34734       -0.53312        0.26999
    -1.7229     -5.9501      4.293      0.4372      1.6116     1.5051         -1.0602         -0.679        0.29984
    -1.7478     -6.0116     4.2708     0.54728      2.1555     1.7241        -0.23938        -0.3002       0.099155
    -1.6278     -5.6104     4.3555     0.46794      1.6974     1.7047       -0.065964      -0.064439         0.5265
    -1.7879     -6.3062     4.6843     0.48883      2.0568     1.4186        -0.22699      -0.088381        0.19086
     -1.785     -6.3264     4.4806     0.51644      2.1791     2.0053       -0.014347       0.016735       -0.12226
    -1.8157     -6.5289     4.8252     0.50626      1.9686     1.6538        -0.38192       -0.19875        0.50504
    -1.6487     -5.4923     4.3121     0.65256      2.8873     1.8827        -0.12955       -0.13872      -0.081698
    -1.6602     -5.8389      4.262     0.40893      1.5078     1.2831        0.042493       -0.25842       -0.48173
    -1.3358     -4.4218     4.3631     0.56047      2.3062     1.5882         0.60772        0.86282       -0.17185
    -1.8448     -6.5672     4.3606      0.4029      1.3593     1.3673         0.15743      -0.096421        0.45165
     -1.483     -5.0961     4.3392     0.39934      1.5907     1.4775        -0.16717        0.27298        0.11074
    -1.6969      -5.868     4.1781      0.4944      1.7806     1.7914        -0.19406        0.27148      -0.029473
    -2.0664     -7.4122     4.7483     0.64612      2.7669     1.6279       -0.029996       -0.11368        0.31928
    -1.6319     -5.7078     4.5798     0.42862      1.6384     1.4293         0.23735        0.63018        0.07064
    -1.5974     -5.5153     4.2578     0.39393      1.4113     1.3824       -0.063847         0.1104       -0.12631
    -1.5215      -5.102      4.308     0.73955      2.8092     1.7002        -0.23161      -0.061091        0.49398
    -1.8115     -6.6775     4.6744     0.56784      2.2429     1.6763       -0.073743       -0.12131        -0.1767
    -1.5429       -5.36     4.4128     0.49794      1.8438     1.5754        -0.48407       -0.77628        0.38569
    -2.0084     -7.4363     4.5789     0.50483      2.0696     1.3852       0.0060206       0.004306        0.22245
    -2.0198     -7.3057     4.7145      0.4407      1.6047     1.5538          -0.153        0.40308       -0.27114
